,houseName,roomType,area,toward,floor,year,address,price,unitPrice,region
5762,中铁荔湾国际城 ,4室2厅,130平米,东南,高楼层(共33层),2015年建塔楼,龙溪,520,单价40000元/平米,荔湾
5763,华深楼 ,3室2厅,113.39平米,东南,中楼层(共9层),1996年建塔楼,芳村大道,330,单价29104元/平米,荔湾
5764,银海花园 ,3室2厅,108平米,东南,中楼层(共28层),2008年建塔楼,滘口,235,单价21760元/平米,荔湾
5765,银海花园 ,3室2厅,106平米,西南,中楼层(共28层),2008年建塔楼,滘口,220,单价20755元/平米,荔湾
5766,荔湾路 ,3室2厅,94.56平米,南 北,高楼层(共8层),塔楼,陈家祠,300,单价31726元/平米,荔湾
5767,保利塞纳维拉 ,4室2厅,134平米,南 北,中楼层(共18层),2015年建塔楼,龙溪,450,单价33583元/平米,荔湾
5768,保利塞纳维拉 ,3室2厅,108平米,南,低楼层(共18层),2015年建塔楼,龙溪,355,单价32871元/平米,荔湾
5769,保利塞纳维拉 ,3室1厅,97平米,南,低楼层(共17层),2015年建塔楼,龙溪,360,单价37114元/平米,荔湾
5770,保利塞纳维拉 ,2室2厅,76.45平米,东南,中楼层(共18层),2015年建塔楼,龙溪,268,单价35056元/平米,荔湾
5771,荔港南湾 ,4室2厅,162.62平米,北,中楼层(共32层),2008年建塔楼,南岸路,638,单价39233元/平米,荔湾
5772,侨康大厦 ,3室2厅,100平米,北,高楼层(共22层),2016年建塔楼,西关,480,单价48000元/平米,荔湾
5773,环市西路长乐后街 ,2室1厅,65平米,东南,高楼层(共9层),塔楼,流花站前,155,单价23847元/平米,荔湾
5774,文昌南路宝华南一巷 ,2室1厅,51平米,东南,中楼层(共9层),板楼,西关,185,单价36275元/平米,荔湾
5775,华福大厦 ,3室1厅,78.64平米,东北,高楼层(共28层),2002年建塔楼,陈家祠,339,单价43108元/平米,荔湾
5776,芳村花园 ,3室2厅,110.95平米,南,高楼层(共32层),1999年建塔楼,龙溪,415,单价37405元/平米,荔湾
5777,珠岛花园 ,2室2厅,117.32平米,东,低楼层(共17层),1995年建塔楼,大坦沙,410,单价34948元/平米,荔湾
5778,新世界逸彩庭园朗逸庭 ,3室2厅,112.4平米,东北,低楼层(共25层),2007年建塔楼,滘口,450,单价40036元/平米,荔湾
5779,珠岛花园 ,2室2厅,62.21平米,南 北,中楼层(共9层),1995年建塔楼,大坦沙,205,单价32953元/平米,荔湾
5780,新世界逸彩庭园朗逸庭 ,3室2厅,92.4平米,东南,高楼层(共21层),2007年建塔楼,滘口,396,单价42858元/平米,荔湾
5781,鹤松里小区 ,2室2厅,75.36平米,南,高楼层(共8层),塔楼,鹤洞,185,单价24549元/平米,荔湾
5782,金宇花园 ,1室1厅,34.65平米,北,高楼层(共9层),1996年建塔楼,东塱,95,单价27418元/平米,荔湾
5783,龙津商贸大厦 ,2室1厅,62.18平米,西,中楼层(共9层),2000年建塔楼,人民路,238,单价38276元/平米,荔湾
5784,规划局宿舍 ,3室2厅,99.25平米,南 北,高楼层(共10层),1998年建塔楼,荔湾路,360,单价36273元/平米,荔湾
5785,芬芳小区 ,3室1厅,82.77平米,东,中楼层(共9层),1996年建塔楼,汾水,220,单价26580元/平米,荔湾
5786,龙津花园 ,3室1厅,98平米,北,高楼层(共9层),1999年建塔楼,西关,310,单价31633元/平米,荔湾
5787,黄沙大道 ,2室1厅,66.27平米,东北,中楼层(共20层),塔楼,黄沙,265.1,单价40000元/平米,荔湾
5788,西关大厦 ,2室1厅,94平米,南 北,中楼层(共20层),1989年建塔楼,人民路,250,单价26596元/平米,荔湾
5789,如意坊路鱼栏大街 ,2室1厅,63.89平米,南,中楼层(共7层),塔楼,黄沙,170,单价26609元/平米,荔湾
5790,周门路周门西街 ,3室2厅,80平米,南 北,低楼层(共9层),塔楼,荔湾路,288,单价36000元/平米,荔湾
5791,西华路 ,2室1厅,48平米,东 西,中楼层(共8层),塔楼,西华路,176,单价36667元/平米,荔湾
5792,如意坊路鱼栏大街 ,2室1厅,63.89平米,南,中楼层(共7层),塔楼,黄沙,170,单价26609元/平米,荔湾
5793,和平西路 ,2室1厅,55平米,南 北,低楼层(共8层),塔楼,西关,165,单价30000元/平米,荔湾
5794,环市西路黑山北街 ,1室1厅,48平米,东,中楼层(共9层),塔楼,流花站前,125,单价26042元/平米,荔湾
5795,桥东小区 ,3室1厅,86.69平米,西北,高楼层(共8层),1995年建塔楼,滘口,248,单价28608元/平米,荔湾
5796,恒利翠竹苑二期 ,3室1厅,85.19平米,南,中楼层(共24层),2007年建塔楼,花地大道,345,单价40498元/平米,荔湾
5797,丛桂路十二甫新街 ,2室1厅,60.34平米,南,低楼层(共7层),1999年建塔楼,西关,175,单价29003元/平米,荔湾
5798,和平南小区东风西路 ,1室1厅,38.95平米,南 北,低楼层(共6层),1990年建塔楼,西场,136,单价34917元/平米,荔湾
5799,珠岛花园 ,1室1厅,32.9平米,东,中楼层(共17层),1995年建塔楼,大坦沙,130,单价39514元/平米,荔湾
5800,西关尚品 ,1室0厅,20.44平米,东,中楼层(共18层),2001年建塔楼,西关,38,单价18591元/平米,荔湾
5801,芳村大道东 ,3室1厅,79平米,东,高楼层(共8层),板楼,芳村大道,185,单价23418元/平米,荔湾
5802,芳村大道东 ,2室1厅,86平米,南,中楼层(共9层),塔楼,芳村大道,210,单价24419元/平米,荔湾
5803,兴东阁 ,2室1厅,83.38平米,西南,高楼层(共9层),1999年建塔楼,滘口,239,单价28664元/平米,荔湾
5804,新世界凯粤湾 ,2室1厅,75.61平米,南,低楼层(共33层),2014年建塔楼,滘口,360,单价47613元/平米,荔湾
5805,合兴苑 ,3室2厅,68.2平米,东南,低楼层(共8层),1997年建塔楼,花地大道,220,单价32259元/平米,荔湾
5806,新世界逸彩庭园朗逸庭 ,3室2厅,93.4平米,东南,低楼层(共23层),2007年建塔楼,滘口,355,单价38009元/平米,荔湾
5807,康乃馨苑 ,2室1厅,48.28平米,北,低楼层(共9层),2000年建塔楼,坑口,183,单价37904元/平米,荔湾
5808,荔港南湾 ,2室2厅,76.61平米,西,中楼层(共25层),1999年建塔楼,南岸路,290,单价37855元/平米,荔湾
5809,富力新居 ,2室2厅,60.65平米,南 北,高楼层(共28层),1993年建塔楼,南岸路,250,单价41221元/平米,荔湾
5810,新世界凯粤湾 ,2室1厅,88平米,南,低楼层(共33层),2012年建塔楼,滘口,400,单价45455元/平米,荔湾
5811,新光城市广场 ,2室1厅,53平米,西,高楼层(共25层),2003年建塔楼,陈家祠,240,单价45284元/平米,荔湾
5812,盛大蓝庭 ,3室1厅,97平米,东南,高楼层(共18层),2003年建塔楼,坑口,400,单价41238元/平米,荔湾
5813,荔港南湾 ,3室1厅,85.69平米,东北,中楼层(共25层),1999年建塔楼,南岸路,350,单价40845元/平米,荔湾
5814,环市西路 ,2室1厅,58.33平米,东南,高楼层(共9层),塔楼,流花站前,130,单价22287元/平米,荔湾
5815,盛大蓝庭 ,2室1厅,82平米,西南,中楼层(共18层),2003年建塔楼,坑口,350,单价42683元/平米,荔湾
5816,金道花园 ,3室2厅,104平米,东南,低楼层(共22层),2000年建塔楼,鹤洞,350,单价33654元/平米,荔湾
5817,珠岛花园 ,4室2厅,108.59平米,北,低楼层(共23层),1999年建塔楼,大坦沙,423,单价38954元/平米,荔湾
5818,西华路长福新街 ,2室1厅,61.93平米,东北,高楼层(共9层),1994年建塔楼,西华路,185,单价29873元/平米,荔湾
5819,四季花园 ,2室2厅,75平米,东南,中楼层(共18层),2004年建塔楼,坑口,300,单价40000元/平米,荔湾
5820,中铁荔湾国际城 ,2室1厅,82.5平米,南,中楼层(共33层),2015年建塔楼,龙溪,310,单价37576元/平米,荔湾
5821,中铁荔湾国际城 ,3室2厅,97.36平米,东南,中楼层(共32层),2015年建塔楼,龙溪,410,单价42112元/平米,荔湾
5822,合兴苑 ,3室1厅,93平米,东 西,中楼层(共8层),1997年建塔楼,花地大道,273,单价29355元/平米,荔湾
5823,保利塞纳维拉 ,2室2厅,77平米,南,中楼层(共18层),2015年建塔楼,龙溪,248,单价32208元/平米,荔湾
5824,林业厅宿舍 ,3室2厅,91.96平米,西北,高楼层(共9层),1999年建塔楼,中山八,428,单价46542元/平米,荔湾
5825,珠岛花园 ,4室2厅,108.59平米,北,低楼层(共23层),1999年建塔楼,大坦沙,423,单价38954元/平米,荔湾
5826,四季花园 ,2室2厅,75平米,东南,中楼层(共18层),2004年建塔楼,坑口,300,单价40000元/平米,荔湾
5827,珠岛花园 ,3室1厅,82.03平米,西南,高楼层(共23层),1999年建塔楼,大坦沙,303,单价36938元/平米,荔湾
5828,林业厅宿舍 ,3室1厅,92平米,东,高楼层(共9层),1999年建塔楼,中山八,438,单价47609元/平米,荔湾
5829,西场电器城 ,1室1厅,33.5平米,东,高楼层(共9层),1980年建塔楼,西村,108,单价32239元/平米,荔湾
5830,丽安大厦 ,2室1厅,60平米,西南,中楼层(共20层),1995年建塔楼,荔湾路,280,单价46667元/平米,荔湾
5831,西关尚品 ,1室0厅,29.9平米,东北,高楼层(共18层),2001年建塔楼,西关,65,单价21740元/平米,荔湾
5832,西湾东路 ,2室1厅,81.13平米,南,高楼层(共8层),塔楼,西村,240,单价29583元/平米,荔湾
5833,桥东小区 ,1室1厅,30平米,南,高楼层(共9层),1995年建塔楼,滘口,75,单价25000元/平米,荔湾
5834,鹤松里小区 ,2室2厅,75.36平米,南 北,中楼层(共8层),塔楼,鹤洞,200,单价26540元/平米,荔湾
5835,十三甫路14号大院 ,2室1厅,69.88平米,东南,高楼层(共6层),板楼,西关,195,单价27905元/平米,荔湾
5836,十八甫北路 ,2室2厅,64平米,南,高楼层(共10层),1991年建塔楼,西关,170,单价26563元/平米,荔湾
5837,金宇花园 ,2室1厅,70平米,南,高楼层(共9层),1996年建塔楼,东塱,185,单价26429元/平米,荔湾
5838,荔湾广场 ,3室1厅,95.53平米,西北,低楼层(共30层),2000年建塔楼,人民路,250,单价26170元/平米,荔湾
5839,穗芳阁 ,2室2厅,80.94平米,西南,高楼层(共9层),1996年建塔楼,滘口,175,单价21621元/平米,荔湾
5840,珠岛花园 ,1室1厅,40平米,南,低楼层(共9层),1995年建塔楼,大坦沙,135,单价33750元/平米,荔湾
5841,芳信路中医院宿舍 ,3室2厅,99.69平米,东南,低楼层(共10层),1997年建塔楼,滘口,285,单价28589元/平米,荔湾
5842,金宇花园 ,2室1厅,57.28平米,南,中楼层(共9层),1998年建塔楼,东塱,165,单价28806元/平米,荔湾
5843,荔港南湾 ,2室1厅,77.08平米,北,高楼层(共32层),2008年建塔楼,南岸路,330,单价42813元/平米,荔湾
5844,西华路 ,3室2厅,83.85平米,东,低楼层(共3层),板楼,西华路,248,单价29577元/平米,荔湾
5845,乐怡居 ,3室2厅,104平米,北,高楼层(共31层),1996年建塔楼,花地大道,350,单价33654元/平米,荔湾
5846,新世界逸彩庭园G区 ,3室2厅,78.22平米,西南,低楼层(共18层),2007年建塔楼,滘口,310,单价39632元/平米,荔湾
5847,芳村花园 ,2室2厅,83.85平米,西南,高楼层(共31层),1999年建塔楼,龙溪,285,单价33990元/平米,荔湾
5848,恒荔湾畔 ,3室2厅,98.05平米,西北,低楼层(共34层),2008年建塔楼,芳村大道,510,单价52015元/平米,荔湾
5849,穗芳阁 ,2室2厅,58.5平米,东南,中楼层(共9层),1996年建塔楼,滘口,165,单价28206元/平米,荔湾
5850,东浚荔景苑 ,3室2厅,96平米,东南,中楼层(共43层),1998年建塔楼,中山八,460,单价47917元/平米,荔湾
5851,光复北路 ,2室1厅,48.62平米,南,中楼层(共9层),1988年建塔楼,陈家祠,160,单价32909元/平米,荔湾
5852,新世界凯粤湾 ,2室2厅,69.8平米,南,高楼层(共20层),2012年建塔楼,滘口,385,单价55158元/平米,荔湾
5853,芳村大道东 ,2室1厅,54.87平米,东,高楼层(共9层),塔楼,芳村大道,165,单价30072元/平米,荔湾
5854,金花苑 ,1室1厅,49.42平米,北,高楼层(共25层),2000年建塔楼,西华路,213,单价43100元/平米,荔湾
5855,新世界逸彩庭园E区 ,2室2厅,69平米,东南,低楼层(共20层),2007年建塔楼,滘口,290,单价42029元/平米,荔湾
5856,富力环市西苑 ,2室1厅,82平米,南,高楼层(共14层),2000年建塔楼,西村,330,单价40244元/平米,荔湾
5857,恒荔湾畔 ,3室1厅,118平米,东北,中楼层(共31层),2008年建塔楼,芳村大道,600,单价50848元/平米,荔湾
5858,大鹏花园 ,2室2厅,57.33平米,西,低楼层(共9层),1999年建塔楼,滘口,188,单价32793元/平米,荔湾
5859,西关尚品 ,1室0厅,32平米,北,高楼层(共18层),2001年建塔楼,西关,70,单价21875元/平米,荔湾
5860,怡芳苑 ,2室1厅,62平米,南,中楼层(共9层),1995年建塔楼,花地大道,220,单价35484元/平米,荔湾
5861,四季花园 ,3室2厅,78平米,西南,高楼层(共18层),2005年建塔楼,坑口,332,单价42565元/平米,荔湾
5862,保利公园九里 ,2室1厅,81平米,东,低楼层(共15层),2014年建塔楼,龙溪,309,单价38149元/平米,荔湾
5863,新世界逸彩庭园G区 ,2室2厅,89.52平米,南,中楼层(共18层),2007年建塔楼,滘口,340,单价37981元/平米,荔湾
5864,岭南湾畔 ,3室1厅,102平米,北,中楼层(共32层),2010年建塔楼,西村,488,单价47844元/平米,荔湾
5865,幸福新村福儿路 ,2室2厅,83.43平米,南 北,中楼层(共8层),2000年建塔楼,荔湾路,288,单价34520元/平米,荔湾
5866,瑞安花园（佛山南海） ,1室1厅,80平米,东南,中楼层(共43层),2010年建塔楼,滘口,160,单价20000元/平米,荔湾
5867,荔江美筑 ,2室2厅,74.6平米,南,低楼层(共14层),2005年建塔楼,滘口,356,单价47722元/平米,荔湾
5868,荷柳苑 ,1室1厅,39.8平米,南,高楼层(共9层),1990年建塔楼,南岸路,148,单价37186元/平米,荔湾
5869,金宇花园 ,3室2厅,86.88平米,北,高楼层(共9层),1999年建塔楼,东塱,217,单价24977元/平米,荔湾
5870,黄沙后道 ,1室1厅,36.23平米,东,低楼层(共7层),塔楼,黄沙,115,单价31742元/平米,荔湾
5871,龙锦大厦 ,1室0厅,61平米,东,中楼层(共31层),2000年建塔楼,陈家祠,180,单价29509元/平米,荔湾
5872,芳园居教师新村 ,2室2厅,76平米,北,高楼层(共25层),1998年建塔楼,龙溪,230,单价30264元/平米,荔湾
5873,荣芳阁 ,2室1厅,86.56平米,东南,高楼层(共9层),1999年建塔楼,鹤洞,240,单价27727元/平米,荔湾
5874,芳华苑 ,2室2厅,70平米,东,中楼层(共9层),1999年建塔楼,芳村大道,250,单价35715元/平米,荔湾
5875,荔湾路荔溪南约新街 ,2室1厅,60.59平米,南,高楼层(共9层),塔楼,中山八,230,单价37961元/平米,荔湾
5876,光复北路 ,1室1厅,40平米,北,中楼层(共9层),塔楼,陈家祠,155,单价38750元/平米,荔湾
5877,杉木栏路 ,3室2厅,57.26平米,西,低楼层(共14层),塔楼,西关,255,单价44534元/平米,荔湾
5878,逢源轩 ,3室2厅,126平米,南 北,中楼层(共32层),2008年建塔楼,西关,748,单价59366元/平米,荔湾
5879,新世界逸彩庭园G区 ,2室2厅,78平米,西南,中楼层(共18层),2007年建塔楼,滘口,320,单价41026元/平米,荔湾
5880,五芳苑五芳街 ,3室1厅,73.8平米,北,中楼层(共9层),2000年建塔楼,滘口,220,单价29811元/平米,荔湾
5881,周门小区周门街 ,1室1厅,39平米,北,低楼层(共9层),1998年建塔楼,荔湾路,135,单价34616元/平米,荔湾
5882,黄沙后道 ,3室2厅,76.09平米,东南,低楼层(共9层),塔楼,黄沙,258,单价33908元/平米,荔湾
5883,荔港南湾 ,3室1厅,62.5平米,东北,高楼层(共25层),1999年建塔楼,南岸路,250,单价40000元/平米,荔湾
5884,芳村花园 ,2室2厅,93平米,北,高楼层(共30层),1999年建塔楼,龙溪,300,单价32259元/平米,荔湾
5885,恒宝华庭 ,2室1厅,69平米,北,高楼层(共31层),2000年建板楼,西关,360,单价52174元/平米,荔湾
5886,保利公园九里 ,3室2厅,91.26平米,北,低楼层(共17层),2014年建塔楼,龙溪,365,单价39996元/平米,荔湾
5887,金兰苑 ,2室2厅,88平米,西,低楼层(共22层),2001年建塔楼,汾水,268,单价30455元/平米,荔湾
5888,恒荔湾畔 ,2室1厅,78.51平米,东南,中楼层(共33层),2008年建塔楼,芳村大道,385,单价49039元/平米,荔湾
5889,瑞安花园（佛山南海） ,3室2厅,104平米,东北,低楼层(共33层),2010年建塔楼,滘口,265,单价25481元/平米,荔湾
5890,园林局宿舍 ,2室2厅,80.73平米,西南,低楼层(共9层),2000年建塔楼,茶滘,278,单价34436元/平米,荔湾
5891,荔港南湾 ,2室1厅,77平米,东南,高楼层(共32层),2008年建塔楼,南岸路,350,单价45455元/平米,荔湾
5892,富力环市西苑 ,3室1厅,82平米,北,低楼层(共15层),2000年建塔楼,西村,370,单价45122元/平米,荔湾
5893,芳村花园 ,2室2厅,83平米,西,中楼层(共18层),1999年建塔楼,龙溪,310,单价37350元/平米,荔湾
5894,花地河湾 ,5室2厅,75.18平米,西南,中楼层(共22层),2009年建塔楼,东塱,340,单价45225元/平米,荔湾
5895,环市西路 ,2室1厅,52.77平米,南,高楼层(共9层),塔楼,流花站前,108,单价20467元/平米,荔湾
5896,金宇花园 ,2室2厅,69平米,南,低楼层(共9层),1996年建塔楼,东塱,190,单价27537元/平米,荔湾
5897,富力广场D区 ,2室1厅,59.88平米,西,低楼层(共25层),2005年建塔楼,中山八,320,单价53441元/平米,荔湾
5898,富力广场T区 ,2室1厅,72平米,东 西,中楼层(共25层),2005年建塔楼,中山八,395,单价54862元/平米,荔湾
5899,红棉苑南区 ,2室1厅,57平米,南,中楼层(共9层),2000年建塔楼,花地大道,200,单价35088元/平米,荔湾
5900,恒利翠竹苑一期 ,3室2厅,102平米,东南,中楼层(共33层),2007年建塔楼,花地大道,398,单价39020元/平米,荔湾
5901,万科柏悦湾 ,3室2厅,97平米,北,低楼层(共34层),2005年建塔楼,大坦沙,430,单价44330元/平米,荔湾
5902,逸翠湾 ,2室1厅,90平米,东北,低楼层(共45层),2009年建塔楼,黄沙,600,单价66667元/平米,荔湾
5903,芳村花园 ,3室1厅,116.78平米,南,低楼层(共30层),1999年建塔楼,龙溪,450,单价38534元/平米,荔湾
5904,四季花园 ,2室2厅,75平米,北,高楼层(共18层),2004年建塔楼,坑口,295,单价39334元/平米,荔湾
5905,珠岛花园 ,1室2厅,45平米,北,中楼层(共9层),1995年建塔楼,大坦沙,150,单价33334元/平米,荔湾
5906,金平大厦 ,2室2厅,67.27平米,东北,中楼层(共18层),2000年建塔楼,西华路,296,单价44002元/平米,荔湾
5907,瑞安花园（佛山南海） ,2室1厅,68平米,南,高楼层(共31层),2010年建塔楼,滘口,190,单价27942元/平米,荔湾
5908,瑞安花园（佛山南海） ,2室2厅,68.66平米,北,中楼层(共31层),2010年建塔楼,滘口,205,单价29858元/平米,荔湾
5909,和平东路 ,3室1厅,32.3平米,南,中楼层(共4层),板楼,人民路,88,单价27245元/平米,荔湾
