,area,street,community,introduction,room_type,acreage,price,unit_price,toward,decoration,elevator,floor,year,follow,visit,release_time,url
4606,越秀,杨箕,富力东堤湾 ,富力东堤湾 精致实用三房,3室2厅,95.28平米,810,单价85013元/平米,西南,其他,有电梯,高楼层(共31层),,,,,https://gz.lianjia.com/ershoufang/GZ0004111478.html
4607,越秀,建设路,时代YOU公寓 ,时代you电梯房,1室0厅,43平米,110,单价25582元/平米,南,简装,有电梯,中楼层(共21层),,,,,https://gz.lianjia.com/ershoufang/GZ0003968320.html
4608,越秀,淘金,富力御龙庭 ,御龙庭实用三房出售,3室1厅,126平米,930,单价73810元/平米,东,简装,有电梯,高楼层(共27层),,,,,https://gz.lianjia.com/ershoufang/GZ0003122530.html
4609,越秀,建设路,保利中环广场 ,保利中环公寓 交通方便 采光好,1室1厅,58.31平米,204.1,单价35001元/平米,西,其他,有电梯,高楼层(共36层),,,,,https://gz.lianjia.com/ershoufang/GZ0002972152.html
4610,越秀,杨箕,共和路共和大街 ,共和路 两房两厅 中层,2室2厅,61.93平米,350,单价56516元/平米,东北,简装,-,中楼层(共8层),,,,,https://gz.lianjia.com/ershoufang/GZ0003923262.html
4611,越秀,桂花岗,广园西路 ,广园西路 中层大三房 南北对,2室2厅,94平米,188,单价20000元/平米,南,其他,无电梯,中楼层(共6层),,,,,https://gz.lianjia.com/ershoufang/GZ0004140037.html
4612,越秀,东山口,东山公馆 ,东山公馆 电梯中高层 一房一厅,车位,48.34平米,303,单价62682元/平米,南,有电梯,-,塔楼层,,,,,https://gz.lianjia.com/ershoufang/GZ0004062416.html
4613,越秀,淘金,淘金东路 ,淘金东路 框架两房 业主诚意出售,2室1厅,48.84平米,235,单价48117元/平米,东,简装,无电梯,中楼层(共9层),,,,,https://gz.lianjia.com/ershoufang/GZ0003083930.html
4614,越秀,东风东,东风广场 ,东风广场两房 安静望花园,2室1厅,70平米,650,单价92858元/平米,北,其他,有电梯,低楼层(共38层),,,,,https://gz.lianjia.com/ershoufang/GZ0003661419.html
4615,越秀,淘金,富力御龙庭 ,富力御龙庭 精致两房 家电齐,2室2厅,83平米,610,单价73494元/平米,东北,简装,有电梯,中楼层(共27层),,,,,https://gz.lianjia.com/ershoufang/GZ0003142845.html
4616,越秀,东风东,东山雅筑 ,东山雅筑 优质靓盘 精装四房 视野开阔,4室2厅,170.77平米,1480,单价86667元/平米,东 西,其他,有电梯,高楼层(共33层),,,,,https://gz.lianjia.com/ershoufang/GZ0003640144.html
4617,越秀,盘福,解放北路 ,解放北路 低层一房 采光通风 交通便利,1室1厅,41.76平米,135,单价32328元/平米,南,其他,-,中楼层(共7层),,,,,https://gz.lianjia.com/ershoufang/GZ0004031158.html
4618,越秀,桂花岗,解放北路桂花岗 ,桂花岗东一巷 雕塑公园山脚 环境好,2室1厅,59.99平米,180,单价30006元/平米,南,其他,-,中楼层(共9层),,,,,https://gz.lianjia.com/ershoufang/GZ0004012911.html
4619,越秀,北京路,文德路 ,文德路 楼梯楼,1室1厅,32.88平米,125,单价38018元/平米,东,其他,无电梯,中楼层(共4层),,,,,https://gz.lianjia.com/ershoufang/GZ0003941746.html
4620,越秀,麓景,麓景路狮带岗中 ,狮带岗低层 方正实用 商圈成熟,3室1厅,57平米,252,单价44211元/平米,东南,简装,-,低楼层(共8层),板楼,4人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003977054.html
4621,越秀,五羊新城,五羊华轩 ,五羊华轩 一房一厅 通风采光通风好,1室1厅,43平米,290,单价67442元/平米,西北,简装,有电梯,低楼层(共24层),2004年建塔楼,13人关注,共2次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003586636.html
4622,越秀,西门口,百灵路 ,百灵路 私房一栋 环境好,独栋别墅,6室3厅,650,单价32500元/平米,200平米,南,-,1层,暂无数据层,3人关注,共1次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004180944.html
4623,越秀,西华路,西华路第一津街 ,西华路 实用一房,1室0厅,15.12平米,60,单价39683元/平米,南,其他,无电梯,中楼层(共9层),1994年建塔楼,15人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004083236.html
4624,越秀,建设路,建设四马路 ,建设四马路 楼梯单间,1室0厅,18.96平米,80,单价42195元/平米,西,其他,无电梯,高楼层(共7层),塔楼,4人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004065957.html
4625,越秀,东川路,中山三路东昌南街 ,中山三路 低层小面积 看房方便,1室0厅,12.42平米,65,单价52335元/平米,南,其他,无电梯,低楼层(共4层),1995年建塔楼,14人关注,共1次带看,7个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003968287.html
4626,越秀,东川路,东华西路 ,东华西路 方正一室 间隔方正,1室0厅,18.56平米,70,单价37716元/平米,南,其他,无电梯,中楼层(共9层),塔楼,17人关注,共2次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003968434.html
4627,越秀,三元里,广园西路瑶池西街 ,广园西路 瑶池西街 中层两房,2室1厅,63平米,170,单价26985元/平米,南 北,其他,-,中楼层(共8层),塔楼,10人关注,共1次带看,8个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003991484.html
4628,越秀,麓景,童心路西胜街 ,童心路 西胜街三房,3室1厅,56.55平米,180,单价31831元/平米,东,简装,-,高楼层(共9层),塔楼,15人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004095719.html
4629,越秀,流花站前,广园西路王圣堂大街 ,配套设施齐 生活交通便利,3室1厅,93平米,185,单价19893元/平米,东南,其他,-,低楼层(共6层),板楼,12人关注,共1次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0004208858.html
4630,越秀,东风西,御东雅苑 ,东风路 御东雅苑 交通便利,2室1厅,43平米,250,单价58140元/平米,西,其他,有电梯,低楼层(共30层),塔楼,49人关注,共1次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0003267032.html
4631,越秀,淘金,华侨乐园 ,华侨乐园 南向方正三房 明亮通风,3室2厅,113.57平米,590,单价51951元/平米,东南,简装,有电梯,低楼层(共26层),1995年建塔楼,14人关注,共0次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0002790071.html
4632,越秀,盘福,越兴苑 ,盘福路 越兴苑 电梯两房出售,2室2厅,79.35平米,450,单价56711元/平米,东南,简装,-,低楼层(共15层),1996年建塔楼,7人关注,共1次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003259751.html
4633,越秀,东风东,东山紫园 ,东山紫园 精装小三房 通风采光好,3室2厅,90平米,750,单价83334元/平米,北,简装,有电梯,低楼层(共16层),2005年建塔楼,16人关注,共1次带看,10个月以前发布,https://gz.lianjia.com/ershoufang/GZ0002988109.html
4634,越秀,二沙岛,聚龙明珠花园 ,二沙岛大复式 带私家花园 南北向,4室3厅,262平米,2400,单价91604元/平米,南 北,简装,-,低楼层(共4层),板楼,57人关注,共0次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0002266581.html
4635,越秀,东湖,东湖铭泰公馆 ,公寓电梯一房 交通便利,1室1厅,29平米,90,单价31035元/平米,北,其他,-,高楼层(共16层),塔楼,3人关注,共1次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004110546.html
4636,越秀,环市东,云鹤园 ,云鹤轩两房格局方正,2室1厅,63平米,410,单价65080元/平米,东南,简装,有电梯,高楼层(共32层),2004年建塔楼,3人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004139841.html
4637,越秀,东山口,东山铭泰公馆 ,东山铭泰 精致公寓单间 交通便利,1室1厅,40.75平米,107,单价26258元/平米,南,其他,有电梯,低楼层(共25层),塔楼,28人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003977273.html
4638,越秀,淘金,淘金路淘金坑 ,大房大厅，东南西向,5室2厅,150平米,600,单价40000元/平米,南,简装,无电梯,高楼层(共9层),1998年建塔楼,1人关注,共1次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0003814414.html
4639,越秀,盘福,东风西路德坭新街 ,东风西路单间,1室0厅,12.88平米,60,单价46584元/平米,西,其他,无电梯,中楼层(共9层),1999年建塔楼,16人关注,共1次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003844919.html
4640,越秀,东川路,中山三路东贤里 ,中山三路 低层一房一厅出售,1室1厅,19.64平米,95,单价48371元/平米,南,其他,无电梯,低楼层(共9层),塔楼,15人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004063302.html
4641,越秀,淘金,华侨新村和平路 ,华侨新村 东南向一房,1室1厅,56.98平米,313.4,单价55000元/平米,东南,其他,无电梯,中楼层(共10层),2000年建塔楼,4人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003936151.html
4642,越秀,建设路,德安大厦 ,德安大厦 精装三房,3室2厅,106平米,838,单价79057元/平米,西南,其他,有电梯,高楼层(共23层),2004年建塔楼,1人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003971089.html
4643,越秀,人民北,流花雅轩 ,流花雅轩 南向三房一厅 方正实用,3室1厅,91.15平米,410.2,单价45001元/平米,南,其他,-,低楼层(共14层),塔楼,4人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003824289.html
4644,越秀,淘金,华侨新村和平路 ,华侨新村 南向三房,3室1厅,87.76平米,482.7,单价55000元/平米,南 北,其他,无电梯,中楼层(共10层),2000年建塔楼,6人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003936138.html
4645,越秀,环市东,东方广场 ,东方广场中层三房出售,3室1厅,102平米,790,单价77451元/平米,南,其他,有电梯,中楼层(共32层),1998年建塔楼,6人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003810074.html
4646,越秀,五羊新城,市水电设计工程公司宿舍 ,寺右南小区 安静两房,2室1厅,43.54平米,198,单价45476元/平米,北,其他,无电梯,高楼层(共9层),1989年建塔楼,37人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003761065.html
4647,越秀,解放南,惠福西路 ,甜水巷 高层一房,1室1厅,40平米,130,单价32500元/平米,南,简装,有电梯,中楼层(共10层),1998年建板楼,35人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003662019.html
4648,越秀,环市东,环市东路468号大院 ,环市东路大院 住家三房,3室2厅,74.72平米,425,单价56880元/平米,南 北,其他,无电梯,中楼层(共7层),塔楼,2人关注,共0次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004060888.html
4649,越秀,环市东,环市东路 ,环市东路 一房一厅,1室1厅,41.45平米,300,单价72377元/平米,东,其他,无电梯,低楼层(共7层),塔楼,0人关注,共0次带看,7个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003194725.html
4650,越秀,机场路,三元里大道矿泉北街 ,三元里大道 实用一房可改两房,1室1厅,54.65平米,110,单价20129元/平米,南 北,其他,-,高楼层(共9层),塔楼,34人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004111328.html
4651,越秀,东山口,东华市场新河浦路 ,格局方正 实用户型,2室1厅,43平米,310,单价72094元/平米,南 北,其他,无电梯,中楼层(共9层),1995年建塔楼,5人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003989120.html
4652,越秀,淘金,华侨新村原道路 ,原道路框架结构两房,2室1厅,62.55平米,290,单价46363元/平米,南,其他,无电梯,高楼层(共9层),1992年建板楼,5人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004037997.html
4653,越秀,北京路,府前铭泰 ,公园前 府前铭泰 公寓,1室0厅,38平米,150,单价39474元/平米,东,其他,-,高楼层(共25层),2014年建塔楼,1人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003898921.html
4654,越秀,建设路,邮电新村华乐路 ,华乐路 中层两房 业主诚意出售,2室1厅,47平米,235,单价50000元/平米,东,其他,-,中楼层(共9层),1990年建塔楼,14人关注,共0次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003378128.html
4655,越秀,建设路,德安大厦 ,德安大厦 一房一厅,1室1厅,46.76平米,320,单价68435元/平米,南,精装,有电梯,低楼层(共23层),2004年建塔楼,2人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003521097.html
4656,越秀,东风东,力迅商务大厦 ,力迅商务大厦 交通方便,1室1厅,28平米,90,单价32143元/平米,南,其他,无电梯,低楼层(共2层),塔楼,0人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004031666.html
4657,越秀,杨箕,富力东堤湾 ,通风采光好 格局方正 交通方便,2室2厅,83.5平米,690,单价82635元/平米,东北,精装,有电梯,低楼层(共31层),2004年建塔楼,4人关注,共0次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0004172474.html
4658,越秀,水荫,锦绣联合商务大厦 ,锦绣联合商务大厦 精装公寓 办公装修,1室0厅,58.18平米,186,单价31970元/平米,北,其他,有电梯,中楼层(共30层),1999年建塔楼,4人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003615667.html
4659,越秀,农讲所,东鸣轩 ,"中山四路 东鸣轩,实用两房,交通方便",2室0厅,79.21平米,580,单价73224元/平米,西北,简装,有电梯,中楼层(共30层),2000年建塔楼,10人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003438234.html
4660,越秀,建设路,好世界公寓 ,好世界公寓 住宅性质,1室1厅,60.14平米,408,单价67842元/平米,南 北,精装,有电梯,高楼层(共20层),2006年建塔楼,0人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004102878.html
4661,越秀,东风东,东风广场 ,东风广场 方正两房 通风采光,2室1厅,70平米,690,单价98572元/平米,东南,其他,有电梯,中楼层(共39层),2001年建塔楼,3人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003969309.html
4662,越秀,东川路,东川路东川二街 ,东川路学 格局方正,3室2厅,109平米,750,单价68808元/平米,西,其他,有电梯,中楼层(共9层),1990年建塔楼,0人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003968671.html
4663,越秀,东湖,东湖铭泰公馆 ,东湖铭泰公馆 精致一房,1室0厅,38平米,120,单价31579元/平米,东南,其他,-,中楼层(共16层),塔楼,1人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004056222.html
4664,越秀,环市东,环市东路 ,环市东路 独栋别墅 间隔方正,1室1厅,107.84平米,1478.6,单价137105元/平米,南,其他,无电梯,低楼层(共3层),板楼,0人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003899636.html
4665,越秀,东山口,达道路 ,松岗东 方正两房 环境安静,2室1厅,54平米,360,单价66667元/平米,南,其他,无电梯,低楼层(共5层),塔楼,3人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003656593.html
4666,越秀,解放南,一德路果菜直街 ,果菜直街 实用三房 位置好,3室2厅,92.97平米,380,单价40874元/平米,南,简装,无电梯,高楼层(共9层),暂无数据,7人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003812984.html
4667,越秀,东山口,东山铭泰公馆 ,东山铭泰 电梯单间 交通便利,1室0厅,43.61平米,120,单价27517元/平米,南,其他,有电梯,低楼层(共25层),塔楼,12人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004023376.html
4668,越秀,东川路,东华南路白云楼 ,白云楼 中高楼层 方正两室,2室1厅,75平米,390,单价52000元/平米,东,简装,有电梯,高楼层(共25层),1996年建塔楼,2人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004115115.html
4669,越秀,环市东,环市东路 ,环市东路 独栋别墅 间隔方正,1室1厅,98.44平米,1349.7,单价137105元/平米,南,其他,无电梯,低楼层(共3层),板楼,0人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003899813.html
4670,越秀,东川路,东华西路 ,东华西路 独栋别墅 少见放盘,3室2厅,120.35平米,900,单价74782元/平米,南,其他,-,低楼层(共1层),板楼,6人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003659910.html
